Date,Well,Pot Gross,Pot Nett,Pot WC,Test,Date of Test,Production Zone,Status/Lifting,P.csg,P.tbg,P.fl,P.sep,Avg Prod Prev Month Gross,Avg Prod Prev Month Oil,Prev Day Gross,Prev Day Oil,Production Test Gross,Production Test Oil,Prod Act Gross,Prod Act Oil,Prod Act WC,Selisih Potensi,Selisih Last,Gas Inj (Mscfd),Gas Out SB (Mscfd),Gas Out SA (Mscfd),Gas Own (Mscfd),Tanggal Mulai Produksi,Keterangan,GS,CATEGORY,Bulan Ke,Date&Well,Struktur
2026-04-09,B-215,0.0,0.0,0.0,,2025-04-08 00:00:00,W-20/W-30/W-40,SB-OF,330,66,66,30,0,0.225,407.0,5.0,406.93004856000005,5.31934704,407.0,5.0,98.77149877149877,5.0,0.0,363,363.0,,0.0,PES - 05.10.24,,III,,4,46121B-215,Bunyu
2026-04-09,B-216,622.0,30.0,95.17684887459808,,2025-04-08 00:00:00,H-71/M-70,SB 43,352,92,53,31,570.1290322580645,32.67741935483871,649.0,32.0,648.96033888,31.916082240000005,649.0,32.0,95.0693374422188,2.0,0.0,277,277.0,,0.0,KUPL-28.06.23,,III,,4,46121B-216,Bunyu
2026-04-09,B-220,468.0,14.0,97.00854700854701,,2025-04-08 00:00:00,Q-20,120 Hz,0,91,91,30,187.02642832967743,2.161290322580645,447.0,16.0,446.82515136000006,15.958041120000003,447.0,16.0,96.42058165548099,2.0,0.0,0,78.0,,78.0,PES-17.01.26,,III,,4,46121B-220,Bunyu
2026-04-09,B-227,18.0,10.0,44.44444444444444,T,2025-04-09 00:00:00,MFS_CC,SB OF,280,66,66,30,51.846774193548384,12.096774193548388,29.0,13.0,23.93706168,13.2983676,24.0,13.0,45.83333333333333,3.0,0.0,333,333.0,,0.0,PES-15.06.25,,III,,4,46121B-227,Bunyu
2026-04-09,B-229,516.0,16.0,96.89922480620154,,2025-04-08 00:00:00,L-30U/L-30L/L-70,SB OF,332,62,62,33,380.63844086021504,12.083333333333336,516.0,16.0,515.97666288,15.958041120000003,516.0,16.0,96.89922480620154,0.0,0.0,438,438.0,,0.0,PES-20.04.23,,III,,4,46121B-229,Bunyu
2026-04-09,B-231,306.0,16.0,94.77124183006535,T,2025-04-09 00:00:00,U-10/U-20,SB OF,310,53,53,30,336.2279905913979,17.960769489247312,279.0,16.0,287.24474016,15.958041120000003,287.0,16.0,94.42508710801394,0.0,0.0,306,306.0,,0.0,BOR-17.12.22,,III,,4,46121B-231,Bunyu
2026-04-09,B-238,2551.0,24.0,99.0591924735398,,2025-04-06 00:00:00,N-20,76 Hz,102,105,105,30,341.3225806451613,0,2952.0,21.0,2952.2376072,21.27738816,2952.0,21.0,99.28861788617887,-3.0,0.0,0,77.0,,77.0,PES-28.01.26,,III,,4,46121B-238,Bunyu
2026-04-10,B-169,417.0,31.0,92.566,,2026-04-09 00:00:00,M-32,SB OF,310,78,78,32,461.37,34.903,445.5,25.5,519.0,24.0,445.5,25.5,94.27609427609428,-5.5,0.0,510,510.0,,0.0,PES-04.12.24,,IV,,4,46122B-169,Bunyu
2026-04-10,B-171,0.0,0.0,0.0,,2025-04-09 00:00:00,E-80,SB OF,197,102,102,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,420,583.0,,163.0,PES-07.11.25,,IV,,4,46122B-171,Bunyu
2026-04-10,B-173,90.0,30.0,66.667,T,2025-04-10 00:00:00,X-10/X-90/Z-10/Z-20/Z-30/Z-30L/Z-40,59 Hz,0,256,256,31,82.009,31.792,79.0,21.0,89.0,24.0,89.0,24.0,73.03370786516854,-6.0,3.0,0,65.0,,65.0,PES - 28.05.23,,IV,,4,46122B-173,Bunyu
2026-04-10,B-199,1242.0,117.0,90.58,T,2025-04-10 00:00:00,N-25,SB OF,342,105,105,33,1323.5,148.79,1196.0,115.0,1220.0,118.0,1220.0,118.0,90.32786885245902,1.0,3.0,675,675.0,,0.0,PES-31.12.24,,IV,,4,46122B-199,Bunyu
2026-04-10,B-208,450.0,21.0,95.333,,2025-04-09 00:00:00,G-61/H-71,SB 38,340,125,90,32,449.32,21.323,610.0,24.0,610.0,24.0,610.0,24.0,96.06557377049181,3.0,0.0,465,465.0,,0.0,KUPL-17.08.25,,IV,,4,46122B-208,Bunyu
2026-04-10,BN-014,589.2,19.0,96.775,,2025-04-08 00:00:00,V-30,SB OF,327,82,82,32,0,0,645.0,24.0,645.0,24.0,645.0,24.0,96.27906976744185,5.0,0.0,420,420.0,,0.0,PES - 07.02.26,,IV,,4,46122BN-014,Bunyu Nibung
2026-04-10,BN-017,135.0,17.0,87.407,T,2025-04-10 00:00:00,R-10/R-50/V-50,SB OF,314,80,80,34,142.89,18.323,160.0,14.0,114.0,11.0,114.0,11.0,90.35087719298247,-6.0,-3.0,464,623.0,,159.0,PES-11.11.24,,IV,,4,46122BN-017,Bunyu Nibung
2026-04-10,BN-018,2530.0,117.0,95.375,,2025-04-09 00:00:00,L-70/L-70U,100 Hz,0,90,90,32,2550.1,114.76,2525.0,107.0,2525.0,107.0,2525.0,107.0,95.76237623762376,-10.0,0.0,0,60.0,,60.0,PES -11.10.24,,IV,,4,46122BN-018,Bunyu Nibung
2026-04-10,BN-022,522.0,21.0,95.977,T,2025-04-10 00:00:00,L-70,SB OF,342,128,128,33,490.61,24.016,471.0,16.0,519.0,13.0,519.0,13.0,97.495183044316,-8.0,-3.0,473,711.0,,238.0,PES - 10.08.25,,IV,,4,46122BN-022,Bunyu Nibung
2026-04-10,BN-024,753.0,21.0,97.211,T,2025-04-10 00:00:00,L-91,SB OF,338,83,83,33,570.71,18.871,650.0,22.5,872.0,24.0,872.0,24.0,97.24770642201835,3.0,1.5,405,405.0,,0.0,PES - 23.01.22,,IV,,4,46122BN-024,Bunyu Nibung
2026-04-10,BN-026,52.0,18.0,65.385,T,2025-04-10 00:00:00,H-71,SB OF,245,54,54,32,148.69,16.129,26.0,8.0,23.0,8.0,23.0,8.0,65.21739130434783,-10.0,0.0,410,425.0,,15.0,PES-09.01.26,,IV,,4,46122BN-026,Bunyu Nibung
2026-04-10,BN-038,448.0,11.0,97.545,T,2025-04-10 00:00:00,L-70U/L-70L,SB OF,330,89,89,34,405.67,10.157,404.0,8.0,425.0,13.0,425.0,13.0,96.94117647058823,2.0,5.0,534,534.0,,0.0,KUPL-19.07.25,,IV,,4,46122BN-038,Bunyu Nibung
2026-04-10,BN-039,2112.0,48.0,97.727,,2025-04-08 00:00:00,J-74,108 Hz,0,95,95,31,2206.2,53.101,1909.0,45.0,1909.39623,45.0,1909.0,45.0,97.64274489261393,-3.0,0.0,0,61.0,,61.0,PES -03.12.25,,IV,,4,46122BN-039,Bunyu Nibung
2026-04-10,BN-045,340.0,0.0,100.0,,2025-04-07 00:00:00,AA-40/AA-50,SB OF,340,130,130,33,,,527.0,0.0,527.0,0.0,527.0,0.0,100.0,0.0,0.0,380,681.0,,301.0,KUPL - 24.3.26,,IV,,4,46122BN-045,Bunyu Nibung
2026-04-10,BN-053,0.0,0.0,0.0,,2025-04-08 00:00:00,V-50,SB OF,300,85,85,33,1.3548,0.9677,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,447,580.0,,133.0,KUPL-21.12.25,,IV,,4,46122BN-053,Bunyu Nibung
2026-04-10,BCT-002,0.0,0.0,0.0,,2024-07-20 00:00:00,MFS_CC /  AA-70,Tutup,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,BOR-04.01.24,,IV,,4,46122BCT-002,Bunyu
2026-04-10,BCT-003,0.0,0.19,0.0,,2026-03-30 00:00:00,O-60/G-20,SA OF,0,100,100,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.19,0.0,0,0.0,131.0,131.0,PE-04.06.25,,IV,,4,46122BCT-003,Bunyu
2026-04-10,B-102,979.0,19.0,98.059,,2026-04-05 00:00:00,S-40U&S-40L,SB OF,345,76,76,32,68.716,9.8085,1287.0,22.0,1286.69447,22.42372,1287.0,22.0,98.29059829059828,3.0,0.0,340,340.0,,0.0,PES - 14.06.21,,I,,4,46122B-102,Bunyu
2026-04-10,B-081,961.0,32.0,0.0,,2025-04-07 00:00:00,R-10,SB OF,340,79,79,32,1300.4,43.032,991.5,31.0,977.03356,26.69491,991.5,31.0,96.87342410489158,-1.0,0.0,300,300.0,,0.0,KUPL-27.01.25,,I,,4,46122B-081,Bunyu
2026-04-10,B-176,70.0,0.0,100.0,,2026-04-05 00:00:00,N-80,SA 23,324,165,50,32,57.871,0,32.0,0.0,32.0338872,0.0,32.0,0.0,100.0,0.0,0.0,0,0.0,415.0,415.0,KUPL-13.11.25,,I,,4,46122B-176,Bunyu
2026-04-10,B-179,1818.0,154.0,91.529,,2025-04-09 00:00:00,P-45,98 Hz,0,105,105,31,1920.6,154.23,1776.5,157.5,1759.19431,157.4999,1776.5,157.5,91.13425274415987,3.5,0.0,0,282.0,,282.0,PES - 14.04.21,,I,,4,46122B-179,Bunyu
2026-04-10,B-181,1047.0,27.0,97.42,,2025-04-08 00:00:00,J-71,SB 43,350,142,98,23,1062.7,35.532,1086.0,24.0,1086.48267,24.02542,1086.0,24.0,97.79005524861878,-3.0,0.0,252,252.0,,0.0,KUPL-02.10.23,,I,,4,46122B-181,Bunyu
2026-04-10,B-185,544.0,15.0,97.243,,2025-04-08 00:00:00,J-20,SB OF,340,87,87,32,441.34,32.427,553.0,18.0,552.584554,17.61864,553.0,18.0,96.74502712477397,3.0,0.0,282,358.0,,76.0,PES - 09.10.20,,I,,4,46122B-185,Bunyu
2026-04-10,B-186,10.0,5.0,50.0,,2025-04-08 00:00:00,R-50/Z-20/BB-10U/BB-10,SB OF,300,55,55,34,37.274,14.913,11.0,5.0,10.6779624,5.338981,11.0,5.0,54.54545454545454,0.0,0.0,347,464.0,,117.0,PES -13.02.25,,I,,4,46122B-186,Bunyu
2026-04-10,B-190,0.0,0.0,0.0,,2023-05-07 00:00:00,P-45,Tutup,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-28.04.23,Program WS,I,,4,46122B-190,Bunyu
2026-04-10,B-191,289.0,59.0,79.585,,2025-04-07 00:00:00,Z-20,52 Hz,0,158,158,32,289.24,62.29,278.0,61.0,277.627022,61.39828,278.0,61.0,78.05755395683454,2.0,0.0,0,297.0,,297.0,PES -08.07.23,,I,,4,46122B-191,Bunyu
2026-04-10,B-193,350.0,0.0,100.0,,2025-04-09 00:00:00,K-85 ,SB 18,72,74,74,33,763.41,30.239,641.0,0.0,640.677744,0.0,267.08333,0.0,100.0,0.0,0.0,122.916667,132.5,,9.583332999999996,KUPL-18.01.26,Pkl. 10.00 Tutup sumur WC 100%,I,,4,46122B-193,Bunyu
2026-04-10,B-195,229.0,14.0,93.886,,2026-04-04 00:00:00,U-10/X-10,126 Hz,1943,1925,148,30,229.29,12.161,198.0,19.0,197.542304,18.68643,198.0,19.0,90.40404040404042,5.0,0.0,0,290.0,,290.0,PES-21.04.24,,I,,4,46122B-195,Bunyu
2026-04-10,B-197,5.0,4.0,20.0,,2025-04-06 00:00:00,W-10/W-20U/W-20L/X-80U,SA 18,342,105,105,60,0,0,5.0,4.0,5.3389812,4.004236,5.0,4.0,20.0,0.0,0.0,0,0.0,1220.0,1220.0,KUPL-16.03.26,,I,,4,46122B-197,Bunyu
2026-04-10,B-202,0.0,0.0,0.0,,2024-09-04 00:00:00,F-55/F-81,Tutup,0,0,0,0,,,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-05.08.24,Program WO,I,,4,46122B-202,Bunyu
2026-04-10,B-203,242.0,11.0,95.455,,2025-04-09 00:00:00,J-20,SB OF,295,68,68,30,147.47,9.8817,238.0,3.0,237.584663,2.669491,238.0,3.0,98.73949579831933,-8.0,0.0,413,421.0,,8.0,KUPL-10.11.24,,I,,4,46122B-203,Bunyu
2026-04-10,B-207,36.5,15.57,57.349,,2026-04-05 00:00:00,T-50/X-90,SB OF,220,67,67,32,32.495,16.129,11.0,5.0,10.6779624,5.338981,11.0,5.0,54.54545454545454,-10.57,0.0,375,419.0,,44.0,KUPL- 02.09.21,,I,,4,46122B-207,Bunyu
2026-04-10,B-211,170.0,56.0,67.059,,2026-04-04 00:00:00,BB-10/W-20/W-30/X-10/Z-20,SA OF,290,107,107,32,107.1,33.875,115.0,56.0,114.788096,56.0593,115.0,56.0,51.30434782608696,0.0,0.0,0,0.0,506.0,506.0,KUPL-02.11.25,,I,,4,46122B-211,Bunyu
2026-04-10,B-212,28.0,24.0,14.286,T,2025-04-10 00:00:00,L-30/L-70,SA 33,365,753,175,43,220.55,1.5806,99.0,38.0,536.567611,46.18219,537.0,46.0,91.43389199255121,22.0,8.0,0,0.0,1128.0,1128.0,KUPL-28.2.26,Pkl. 10.30 Bean Up SA 28 ke SA 33,I,,4,46122B-212,Bunyu
2026-04-10,B-213,100.0,17.5,82.5,,2025-04-09 00:00:00,T-60,99 Hz,72,74,74,32,375.76,53.952,150.5,21.75,149.491474,21.35592,150.5,21.75,85.54817275747509,4.25,0.0,0,298.0,,298.0,PES-16.11.25,,I,,4,46122B-213,Bunyu
2026-04-10,B-217,454.8,42.22,90.716,,2025-04-07 00:00:00,L-10,SB OF,318,78,78,32,461.26,41.29,502.0,37.0,501.864233,37.37287,502.0,37.0,92.62948207171314,-5.219999999999999,0.0,441,441.0,,0.0,PES-26.07.24,,I,,4,46122B-217,Bunyu
2026-04-10,B-219,763.0,42.0,94.495,T,2025-04-10 00:00:00,O-95/P-45,SB OF,345,84,84,25,756.55,50.581,793.0,40.0,824.872595,44.04659,825.0,44.0,94.66666666666667,2.0,4.0,288,454.0,,166.0,BOR-24.01.22,,I,,4,46122B-219,Bunyu
2026-04-10,B-221,33.26,0.0,100.0,,2026-01-13 00:00:00,S-40,Tutup,0,0,0,0,25.746,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-07.01.26,"Shut in, WC 100%",I,,4,46122B-221,Bunyu
2026-04-10,B-223,12.0,6.0,50.0,,2025-04-08 00:00:00,R-10,SB OF,280,54,54,34,37.782,20.427,11.0,3.0,10.6779624,2.669491,11.0,3.0,72.72727272727273,-3.0,0.0,350,516.0,,166.0,PES-27.01.25,,I,,4,46122B-223,Bunyu
2026-04-10,B-224,631.0,10.22,98.38,,2025-04-08 00:00:00,O-95,SB OF,323,92,92,38,319.71,13.509,502.0,19.0,501.864233,18.68643,502.0,19.0,96.21513944223108,8.78,0.0,320,320.0,,0.0,KUPL-09.02.24.,,I,,4,46122B-224,Bunyu
2026-04-10,B-225,681.0,21.0,96.916,,2025-04-06 00:00:00,P-10,SB OF,320,112,112,35,810.23,22.935,446.0,16.0,445.80493,16.01694,446.0,16.0,96.41255605381166,-5.0,0.0,432,432.0,,0.0,KUPL-04.06.24,,I,,4,46122B-225,Bunyu
2026-04-10,B-230,240.0,0.0,100.0,,2026-02-24 00:00:00,AA-30/W-40/X-80/Z-30/AA-10,Tutup,0,0,0,0,85.258,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-09.11.25,"Shut in, WC 100%",I,,4,46122B-230,Bunyu
2026-04-10,B-232,293.0,19.0,93.515,T,2025-04-10 00:00:00,S-75,SB OF,282,55,55,35,458,20.855,288.0,11.0,290.974475,18.68643,291.0,19.0,93.47079037800687,0.0,8.0,288,416.0,,128.0,KUPL-19.04.25,,I,,4,46122B-232,Bunyu
2026-04-10,B-233,20.18,7.482,62.917,,2025-04-07 00:00:00,R-10,SB OF,296,52,52,36,10.443,4.414,14.0,11.0,14.1483002,10.67796,14.0,11.0,21.428571428571427,3.518,0.0,478,614.0,,136.0,KUPL-13.05.24,,I,,4,46122B-233,Bunyu
2026-04-10,B-236,410.0,30.0,92.683,T,2025-04-10 00:00:00,K-85 ,SB 38,350,139,98,33,491.27,46.847,398.0,32.0,384.406646,24.02542,384.0,24.0,93.75,-6.0,-8.0,578,578.0,,0.0,BOR-05.05.23,,I,,4,46122B-236,Bunyu
2026-04-10,B-237,133.0,14.0,89.474,,2026-04-04 00:00:00,R-10/W-40,SB OF,304,67,67,32,262.23,54.839,96.0,20.0,96.1016616,20.02118,96.0,20.0,79.16666666666666,6.0,0.0,500,500.0,,0.0,KUPL-22.07.25,,I,,4,46122B-237,Bunyu
2026-04-10,B-243,2441.0,57.0,97.665,T,2025-04-10 00:00:00,P-45,104 Hz,122,123,123,32,2663.8,88.806,2509.0,56.0,2431.90594,61.39828,2432.0,61.0,97.49177631578947,4.0,5.0,0,284.0,,284.0,BOR-10.06.24,,I,,4,46122B-243,Bunyu
2026-04-10,B-125,918.0,28.0,96.95,T,2025-04-10 00:00:00,J-71L,SA 33,148,206,52,31,946.82,30.758,912.0,16.0,912.397527,21.28041,912.0,21.0,97.69736842105263,-7.0,5.0,0,0.0,156.0,156.0,KUPL-30.03.25,,II,,4,46122B-125,Bunyu
2026-04-10,B-140,1334.0,24.11,98.193,,2025-04-09 00:00:00,J-20/J-71,SB OF,350,64,64,32,422.45,12.684,782.0,13.0,782.055023,13.30026,782.0,13.0,98.33759590792839,-11.11,0.0,156,156.0,,0.0,PES - 19.01.24,,II,,4,46122B-140,Bunyu
2026-04-10,B-146,666.8,18.78,97.184,,2026-02-27 00:00:00,V-50;X-30;Y-20;Y-40U;Y-40L ,Tutup,0,0,0,0,185.52,25.468,0.0,0.0,0.0,0.0,0.0,0.0,,-18.78,0.0,0,0.0,,0.0,PES - 16.02.26,Program WI,II,,4,46122B-146,Bunyu
2026-04-10,B-160,2511.0,63.0,97.491,,2025-04-08 00:00:00,N-80,96 Hz,85,90,90,31,2522.6,70.581,2551.0,61.0,2550.989,61.18118,2551.0,61.0,97.60878087024696,-2.0,0.0,0,150.0,,150.0,PES - 29.03.22,,II,,4,46122B-160,Bunyu
2026-04-10,B-164,0.463,0.463,0.0,,2025-04-09 00:00:00,L-30,SB OF,330,68,68,31,0,0,851.0,0.0,851.216352,0.0,851.0,0.0,100.0,-0.463,0.0,320,498.0,,178.0,PES-22.06.25,,II,,4,46122B-164,Bunyu
2026-04-10,B-196,275.4,96.34,65.022,,2026-04-01 00:00:00,C-70,Tutup,0,0,0,0,259.17,111.5,0.0,0.0,21.2804088,7.980153,0.0,0.0,,-96.34,0.0,0,0.0,,0.0,PES -27.12.24,Program WS,II,,4,46122B-196,Bunyu
2026-04-10,B-210,94.0,0.0,100.0,,2026-04-04 00:00:00,AA-20U &  AA-20L,SA OF,339,184,184,49,0,0,53.0,0.0,53.201022,0.0,53.0,0.0,100.0,0.0,0.0,0,0.0,1415.0,1415.0,KUPL-31.10.25,,II,,4,46122B-210,Bunyu
2026-04-10,B-214,21.0,15.0,28.582,T,2025-04-10 00:00:00,C-60,SB 33,298,90,46,31,28.75,25.831,16.0,13.0,15.9603066,13.30026,16.0,13.0,18.75,-2.0,0.0,210,391.0,,181.0,KUPL-19.05.23,,II,,4,46122B-214,Bunyu
2026-04-10,B-234,242.0,48.0,80.165,T,2025-04-10 00:00:00,R-50,SB 38,322,115,68,41,315.37,106.26,317.0,43.0,223.444292,37.24072,223.0,37.0,83.40807174887892,-11.0,-6.0,245,250.0,,5.0,KUPL-12.11.25,,II,,4,46122B-234,Bunyu
2026-04-10,B-239,21.0,10.32,50.861,,2026-03-23 00:00:00,U-50,Tutup,0,0,0,0,37.427,5.1015,0.0,0.0,0.01,0.0,0.0,0.0,,-10.32,0.0,0,0.0,,0.0,KUPL-07.03.25,"Shut in, (Low Influx)",II,,4,46122B-239,Bunyu
2026-04-10,BN-015,327.0,32.0,90.214,T,2025-04-10 00:00:00,T-10/T-91,89 Hz,0,85,85,32,429.69,75.484,192.0,29.0,279.305366,21.28041,279.0,21.0,92.47311827956989,-11.0,-8.0,0,157.0,,157.0,PES-26.04.25,,II,,4,46122BN-015,Bunyu Nibung
2026-04-10,BN-058,388.4,57.0,85.326,T,2025-04-10 00:00:00,N-35,SB OF,318,84,84,32,387.71,56.774,410.0,44.0,399.007665,42.56082,399.0,43.0,89.22305764411027,-14.0,-1.0,341,388.0,,47.0,BOR-26.11.23,,II,,4,46122BN-058,Bunyu Nibung
2026-04-10,B-096,747.0,21.0,97.189,,2025-04-09 00:00:00,F-55U/F-55L/G-20,SB OF,330,62,62,30,657.03,27.145,734.0,19.0,734.069892,18.61771,734.0,19.0,97.41144414168937,-2.0,0.0,315,315.0,,0.0,KUPL-09.01.26,,III,,4,46122B-096,Bunyu
2026-04-10,B-132,478.5,33.0,93.103,T,2025-04-10 00:00:00,L-10,SB OF,285,41,41,30,265,32.556,239.0,32.0,210.114208,26.59674,210.0,27.0,87.14285714285714,-6.0,-5.0,190,190.0,,0.0,PES - 02.08.23,,III,,4,46122B-132,Bunyu
2026-04-10,B-136,2237.0,37.0,98.346,,2026-04-05 00:00:00,P-45,49 Hz,0,669,69,28,2343.1,40.46,2354.0,37.0,2353.81107,37.23543,2354.0,37.0,98.42820730671198,0.0,0.0,0,76.0,,76.0,PES - 09.07.21,,III,,4,46122B-136,Bunyu
2026-04-10,B-144,872.0,19.0,97.821,T,2025-04-10 00:00:00,K-86/M-70,SB OF,320,70,70,32,657.2,19.629,811.0,24.0,872.372915,21.27739,872.0,21.0,97.59174311926606,2.0,-3.0,404,404.0,,0.0,PES-22-02-24,,III,,4,46122B-144,Bunyu
2026-04-10,B-147,747.0,11.0,98.527,,2026-04-04 00:00:00,S-40L,55 Hz,60,77,77,30,744.95,13.759,892.5,14.5,917.587364,15.95804,892.5,14.5,98.37535014005601,3.5,0.0,0,76.0,,76.0,PES-18.12.23,,III,,4,46122B-147,Bunyu
2026-04-10,B-148,0.0,0.0,0.0,,2023-08-17 00:00:00,C-70,Tutup,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL - 09.08.23,Program WO,III,,4,46122B-148,Bunyu
2026-04-10,B-151,290.0,30.0,89.655,,2026-04-03 00:00:00,N-80,Tutup,0,0,0,0,791.99,143.31,0.0,0.0,1095.78549,0.0,0.0,0.0,,-30.0,0.0,0,0.0,,0.0,PES-19.03.26,"Shut in, WC 100%",III,,4,46122B-151,Bunyu
2026-04-10,B-159,19.0,15.0,21.053,,2025-04-09 00:00:00,F-55,SB-OF,300,60,60,30,17.532,14.15,18.5,12.0,21.2773882,10.63869,18.5,12.0,35.13513513513514,-3.0,0.0,404,404.0,,0.0,KUPL-27.09.25,,III,,4,46122B-159,Bunyu
2026-04-10,B-175,0.0,0.0,0.0,,2026-03-18 00:00:00,N-20,Tutup,0,0,0,0,156.16,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-20.11.25,"Shut in, tidak keluar cairan",III,,4,46122B-175,Bunyu
2026-04-10,B-198,351.0,72.0,79.487,,2025-04-09 00:00:00,F-81 ,SB-OF,220,57,57,31,365.79,73.258,307.5,65.0,292.564087,61.17249,307.5,65.0,78.86178861788618,-7.0,0.0,254,254.0,,0.0,PES - 05.10.20,,III,,4,46122B-198,Bunyu
2026-04-10,B-206,242.0,21.0,91.322,T,2025-04-10 00:00:00,T-91,57 Hz,34,36,36,29,366.03,27.71,253.0,21.0,265.967352,22.60722,266.0,23.0,91.35338345864662,2.0,2.0,0,78.0,,78.0,PES-30.09.23,,III,,4,46122B-206,Bunyu
2026-04-10,B-215,0.0,0.0,0.0,,2025-04-08 00:00:00,W-20/W-30/W-40,SB-OF,327,67,67,30,0,0.225,407.0,5.0,406.930049,5.319347,305.25,3.75,98.77149877149877,3.75,-1.25,272.25,272.25,,0.0,PES - 05.10.24,"Pkl. 18.00 Tutup sumur, program WO ",III,,4,46122B-215,Bunyu
2026-04-10,B-216,622.0,30.0,95.177,T,2025-04-10 00:00:00,H-71/M-70,SB 43,352,92,53,31,570.13,32.677,649.0,32.0,579.808827,34.57576,580.0,35.0,93.96551724137932,5.0,3.0,277,277.0,,0.0,KUPL-28.06.23,,III,,4,46122B-216,Bunyu
2026-04-10,B-220,468.0,14.0,97.009,,2025-04-08 00:00:00,Q-20,120 Hz,0,91,91,30,187.03,2.1613,447.0,16.0,446.825151,15.95804,447.0,16.0,96.42058165548099,2.0,0.0,0,78.0,,78.0,PES-17.01.26,,III,,4,46122B-220,Bunyu
2026-04-10,B-227,18.0,10.0,44.444,,2025-04-09 00:00:00,MFS_CC,SB OF,280,66,66,30,51.847,12.097,24.0,13.0,23.9370617,13.29837,24.0,13.0,45.83333333333333,3.0,0.0,333,333.0,,0.0,PES-15.06.25,,III,,4,46122B-227,Bunyu
2026-04-10,B-229,516.0,16.0,96.899,,2025-04-08 00:00:00,L-30U/L-30L/L-70,SB OF,332,62,62,33,380.64,12.083,516.0,16.0,515.976663,15.95804,516.0,16.0,96.89922480620154,0.0,0.0,438,438.0,,0.0,PES-20.04.23,,III,,4,46122B-229,Bunyu
2026-04-10,B-231,306.0,16.0,94.771,,2025-04-09 00:00:00,U-10/U-20,SB OF,310,53,53,30,336.23,17.961,287.0,16.0,287.24474,15.95804,287.0,16.0,94.42508710801394,0.0,0.0,306,306.0,,0.0,BOR-17.12.22,,III,,4,46122B-231,Bunyu
2026-04-10,B-238,2551.0,24.0,99.059,T,2025-04-10 00:00:00,N-20,74 Hz,98,100,100,30,341.32,0,2952.0,21.0,2599.83087,22.60722,2600.0,23.0,99.11538461538461,-1.0,2.0,0,77.0,,77.0,PES-28.01.26,Pkl. 08.25 Down Freq 76 Hz ke 74 Hz,III,,4,46122B-238,Bunyu
2026-04-11,B-169,417.0,31.0,92.566,T,2026-04-11 00:00:00,M-32,SB OF,310,90,90,33,461,35,445.5,25.5,554.0,29.0,554.0,29.0,94.7653429602888,-2.0,3.5,510,510.0,,0.0,PES-04.12.24,,IV,,4,46123B-169,Bunyu
2026-04-11,B-171,0.0,0.0,0.0,,2025-04-09 00:00:00,E-80,SB OF,197,102,102,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,420,583.0,,163.0,PES-07.11.25,,IV,,4,46123B-171,Bunyu
2026-04-11,B-173,90.0,30.0,66.667,T,2025-04-11 00:00:00,X-10/X-90/Z-10/Z-20/Z-30/Z-30L/Z-40,59 Hz,0,255,255,32,82,32,89.0,24.0,84.0,27.0,84.0,27.0,67.85714285714286,-3.0,3.0,0,63.0,,63.0,PES - 28.05.23,,IV,,4,46123B-173,Bunyu
2026-04-11,B-199,1242.0,117.0,90.58,,2025-04-10 00:00:00,N-25,SB OF,342,105,105,33,1323,149,1220.0,118.0,1220.0,118.0,1220.0,118.0,90.32786885245902,1.0,0.0,675,675.0,,0.0,PES-31.12.24,,IV,,4,46123B-199,Bunyu
2026-04-11,B-208,450.0,21.0,95.333,T,2025-04-11 00:00:00,G-61/H-71,SB 38,340,125,90,31,449,21,610.0,24.0,607.0,21.0,608.5,22.5,96.30238290879211,1.5,-1.5,465,465.0,,0.0,KUPL-17.08.25,,IV,,4,46123B-208,Bunyu
2026-04-11,BN-014,589.2,19.0,96.775,,2025-04-08 00:00:00,V-30,SB OF,327,82,82,32,0,0,645.0,24.0,645.0,24.0,645.0,24.0,96.27906976744185,5.0,0.0,420,420.0,,0.0,PES - 07.02.26,,IV,,4,46123BN-014,Bunyu Nibung
2026-04-11,BN-017,135.0,17.0,87.407,,2025-04-10 00:00:00,R-10/R-50/V-50,SB OF,214,80,80,34,143,18,114.0,11.0,114.0,11.0,114.0,11.0,90.35087719298247,-6.0,0.0,464,623.0,,159.0,PES-11.11.24,,IV,,4,46123BN-017,Bunyu Nibung
